school	platform	section	field_name_verbatim	normalized_key	type	limit	required	source_url	source_type	checked_date
Columbia SEAS	Slate (Technolutions)	Submission	application fee	application_fee_payment	radio	$85,不可退,只能用主要信用卡在线支付;违规重复申请多付的费用不退	必填	https://www.engineering.columbia.edu/admissions-aid/graduate-admissions/how-apply/application-requirements	official how-to-apply page	2026-08-15
Columbia SEAS	Slate (Technolutions)	Submission	attest to the accuracy and authenticity of all information and documents	declaration_signature	checkbox	须声明所交全部信息与文件真实准确;academic integrity 条款写明后果可至 denial or revocation of admission, cancellation of academic credit, suspension, expulsion, or eventual revocation of degree,并可能被要求配合校方核验	必填	https://www.engineering.columbia.edu/admissions-aid/graduate-admissions/how-apply/application-requirements	official how-to-apply page	2026-08-15
Columbia SEAS	Slate (Technolutions)	Submission	(中介 / 第三方代交)	agent_used_yn	radio	🔴 明文禁止:You must submit all materials directly, not through an agent or third-party vendor。唯一例外是 美国国务院 Fulbright 及其三家伙伴机构 IIE / LASPAU / AMIDEAST,以及 丹麦 DAF、德国 DAAD、越南 VEF。⚠️ 与曼大「允许中介代交并由中介付费」、Leeds「建议使用海外代表」完全相反	不允许(除列名机构)	https://www.engineering.columbia.edu/admissions-aid/graduate-admissions/how-apply/application-requirements	official how-to-apply page	2026-08-15
Columbia SEAS	Slate (Technolutions)	Submission	(全线上提交)	online_only_submission	radio	Yes, you must submit all application requirements online. This includes uploaded copies of official transcripts and recommendations. No exceptions are made to the requirement	必填(仅线上)	https://www.engineering.columbia.edu/admissions-aid/graduate-admissions/admissions-faqs	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	平台	ApplyWeb (CollegeNet)	platform_evidence	text	康奈尔官方 FAQ 内逐字出现 ApplyWeb portal / ApplyWeb account / ApplyWeb (CollegeNet),并把推荐人求助指向 applyweb.collegenet.support;申请入口 URL 形如 w.applyweb.com/cgi-bin/app?s=cornellg。⚠️ 本次直接 GET w.applyweb.com/public/account?s=cornellg 连接失败(HTTP 000),故平台名取证来自康奈尔官方页而非 portal 本身	不适用	https://gradschool.cornell.edu/admissions/admitted-students/admissions-and-admitted-student-faq-2/	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	Application form — Program	apply to major fields only	course_preference_1	dropdown	只能申请 major field;一份申请对应一个 field。改投:可**另联系一个** graduate field 请求转审,须对方 deadline 未过且愿意审,由该 field 联系研究生院发起 transfer	必填	https://gradschool.cornell.edu/admissions/application-steps/	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	Application form — Transcripts	upload an unofficial copy of each official transcript	transcript_upload	file	🌟 格式:PDF / TIFF / JPEG / GIF;**每次上传单文件不得超过 10MB**;要求把同一份成绩单的多页**合并成一个文件**(⚠️ 与曼大/Leeds 的「不得合并」正好相反);扫描件须清晰易读	必填(逐所院校)	https://gradschool.cornell.edu/admissions/application-steps/transcripts/	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	Application form — Transcripts	Do not upload transcripts that include a U.S. Social Security Number (SSN)	ssn_redaction_rule	file	🌟 八校中唯一的**隐私脱敏要求**:上传前须把 SSN 涂黑、划掉或遮盖再扫描	必填(含 SSN 时)	https://gradschool.cornell.edu/admissions/application-steps/transcripts/	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	Application form — Transcripts	encrypted or password-protected documents	encrypted_file_prohibition	file	系统不接受也无法正确显示加密/带密码的文件;**官方电子成绩单(e-transcript)必须先打印出来、再扫描后上传**——这条会让「直接转发学校发来的加密 PDF」失败	不适用(上传规则)	https://gradschool.cornell.edu/admissions/application-steps/transcripts/	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	Application form — Transcripts	academic records content	transcript_content_requirement	file	须含 就读起止日期、逐年课程清单、每门课成绩、学位授予日期(如已授予);同一套学历材料的多页合并为一个文件,单文件 ≤10MB	必填	https://gradschool.cornell.edu/admissions/application-steps/transcripts/	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	Application form — Transcripts	certified copy of the diploma and/or degree certificate	degree_certificate_upload	file	境外学历者须另交学位/毕业证的 certified copy;所有学历材料须为院校出具的 official documents 且提供**原语言版本**	条件必填(境外学历)	https://gradschool.cornell.edu/admissions/application-steps/transcripts/	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	Application form — Transcripts	certified or notarized English translation	transcript_translation_upload	file	原语言非英文时须附 **certified or notarized** 英文翻译(比 UCL 的 registered translator、Columbia 的 reputable service provider 更硬,要求到公证一级)	条件必填(材料非英文时)	https://gradschool.cornell.edu/admissions/application-steps/transcripts/	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	Application form — Transcripts	transcripts certified and uploaded directly by IIE, or Amideast, or submitted through SOPHAS, VMCAS, or LSAC	third_party_transcript_channel	file	接受由 IIE / Amideast 直接认证上传的成绩单,或经 SOPHAS / VMCAS / LSAC 递交的成绩单。⚠️ 与 Columbia「禁止一切中介与第三方代交(仅 Fulbright 系例外)」口径不同	选填(替代途径)	https://gradschool.cornell.edu/admissions/application-steps/transcripts/	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	录取后	official electronic transcript with the degree marked as conferred or awarded	official_transcript_post_admit	file	须由研究生院招生办另收一份**自己的**官方电子件——原文 Any transcripts or other academic records that you submitted with your application, or sent directly to your admitting program, will not fulfill this requirement。本科为康奈尔者免交。境外学历须电子递交 成绩单 + certified 学位证 + certified 翻译	必填(录取后;本科康奈尔者除外)	https://gradschool.cornell.edu/admissions/application-steps/transcripts/	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	Application form — Transcripts (post-submission)	transcript update tool	transcript_update_tool	file	提交后更新成绩单须由申请人自己经 ApplyWeb 账号内的 transcript update tool 操作;补交简历或推荐信可邮件请招生办代传,但成绩单不代传	条件必填(提交后需更新时)	https://www.cs.cornell.edu/master-engineering-computer-science/apply	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	Application form — Recommendations	names and contact information for their references	referee_details	repeatable-group	大多数 field 要 2 或 3 封,具体看 field 要求。CS MEng:要求 2 封(建议 1 学术 + 1 职业;离开学术界久者 2 封职业信亦可),可再自愿加 1 封。🌟 若申请时填了 3 位而处理时只到 2 封,视为已满足要求	必填(2-3 封,按 field)	https://gradschool.cornell.edu/admissions/application-steps/	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	Application form — Recommendations	(发信触发机制)	referee_invite_trigger	radio	原文 Students must submit the names and contact information for their references directly on the application. These faculty receive an email with a link to an online form to complete the reference. Referees can upload or type directly into the text box provided. —— 系统给推荐人发含链接的邮件,推荐人可上传文件或**直接在文本框里打字**。⚠️ 公开页未写明发信是在保存推荐人信息时还是提交申请时,**未确认**	不适用(系统行为)	https://gradschool.cornell.edu/admissions/application-steps/	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	Application form — Recommendations	professional email address	referee_1_email	text	CS MEng 明确要求推荐信须来自 professional email address,并给出理由 This is to maintain the integrity and credibility of the recommendations。⚠️ 红线字段	必填	https://www.cs.cornell.edu/master-engineering-computer-science/apply	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	Application form — Recommendations	waive access	ferpa_waiver_checkbox	checkbox	🌟 美国特有(FERPA 1974):每位推荐人地址下方有一个 waive access 勾选框,须在**发出请求之前**勾选。勾选=放弃入学后查阅推荐信的权利,并让推荐人知道申请人不会看信、让评审委员会知道推荐信是坦率的。英澳两国八校中**无任何对应字段**	选填(但有实质影响)	https://gradschool.cornell.edu/admissions/application-steps/	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	Application form — Recommendations	recommendation will be sent by mail / online	reference_delivery_method	dropdown	申请人在表内选择推荐信递送方式(online 或 By Mail)。⚠️ 一旦选了 By Mail 且已提交申请,**推荐人就无法再改用线上系统**,只能把信直接寄/发给所申 field,且信须用 letterhead 并有签名。这是一个「选错不可逆」的字段	必填	https://gradschool.cornell.edu/admissions/admitted-students/admissions-and-admitted-student-faq-2/	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	Application form — Recommendations	Interfolio	reference_third_party_service	text	🌟 接受 Interfolio,**但须所申 graduate field 同意**(理由:经 Interfolio 递交的信缺少通常随信的标准推荐表)。操作:在申请中把该推荐信标为 by mail 并填推荐人姓名与联系方式,再与 field 和 Interfolio 协调直接送达 field administrator。CS MEng 另给一种做法:把 Interfolio 为每封信生成的 custom document e-mail address **填进 ApplyWeb 里推荐人邮箱那一栏,取代推荐人本人邮箱**。⚠️ 与 Columbia 明文不接受 Interfolio 相反	选填(须 field 同意)	https://gradschool.cornell.edu/admissions/admitted-students/admissions-and-admitted-student-faq-2/	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	Application form — Recommendations	filler for the second contact	referee_filler_placeholder	text	🌟 康奈尔 CS 在读生只需 1 封推荐信,官方指引是在第 2 位推荐人处 enter a filler ——即官方主动要求在推荐人字段里填占位内容。产品若做字段校验须容忍这种官方认可的占位值	条件必填(康奈尔 CS 在读生)	https://www.cs.cornell.edu/master-engineering-computer-science/apply	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	Application form — Recommendations (post-submission)	change my recommenders' information after submitting	reference_edit_after_submission	text	提交后改推荐人:官方指引是**由申请人自行联系全部推荐人告知变更**;已交信的推荐人若想改内容,须把修订版直接寄给新的 field。系统内是否能直接改 未确认(登录墙后)	不适用(post-submission)	https://gradschool.cornell.edu/admissions/admitted-students/admissions-and-admitted-student-faq-2/	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	Application form — Statements	Academic Statement of Purpose	statement_of_purpose	file	康奈尔要**两份不同的文书**:Academic Statement of Purpose 与 Personal Statement,是两个独立的申请步骤。SOP 上限:Unless otherwise noted, one to two pages in a standard font and size is typical;🌟 要求 Include your full name and proposed program of study at the top of each page(理由写明:若评审看的是纸质版,散页可能被分开)	必填	https://gradschool.cornell.edu/admissions/application-steps/statements-of-purpose/	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	Application form — Statements	Personal Statement	personal_statement	file	与 SOP 分列的第二份文书(官方设有独立指引页 Write a Personal Statement)。字数/页数上限 未确认(该页未给硬性数字)	必填	https://gradschool.cornell.edu/admissions/application-steps/	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	Application form — 附加材料	Publications, award certificates, resumes, theses, and similar materials	extra_materials_prohibition	file	🌟 与 Columbia 完全相反:should not be sent unless prior approval has been given by the field of study to which you are applying;获准的材料须**直接寄给 graduate field,不寄研究生院**。Columbia 是主动要简历与 publications,康奈尔研究生院默认不收	不允许(除非 field 事先批准)	https://gradschool.cornell.edu/admissions/application-steps/	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	Application form — Test Scores	GRE / GMAT	gre_score	text	按 field 而定,须逐 field 查;hotel administration / real estate / management / industrial and labor relations / Sloan 公共政策 这几个 field 接受 GRE 或 GMAT 二选一。GRE 成绩自考试日起 5 年有效	条件必填(按 field)	https://gradschool.cornell.edu/admissions/application-steps/required-tests/	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	Application form — Test Scores	Institution Code 2098	test_score_institution_code	text	官方成绩直送康奈尔机构代码 **2098**;🌟 不需要 department code,若 ETS 强制要选,官方指引是选 0000 undecided	必填(送分时)	https://gradschool.cornell.edu/admissions/application-steps/required-tests/	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	Application form — Test Scores	English Language Proficiency	english_test_report_upload	file	全体申请人须满足英语要求,可能须交 TOEFL 或 IELTS;具体门槛见 ELP 专页	条件必填(按 ELP 规则)	https://gradschool.cornell.edu/admissions/application-steps/required-tests/	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	Submission	application fee	application_fee_payment	radio	$105,不可退,须电子支付。🔴 **付费或提交免费申请是提交流程的最后一步,一旦付费或提交了 waiver 申请就再也不能修改申请内容**(you will not be able to make changes to your application)——这是八校中对「提交即冻结」写得最死的一条	必填(除非获免)	https://gradschool.cornell.edu/admissions/application-steps/pay-fees/	official how-to-apply page	2026-08-15
Cornell (Graduate School / CS MEng)	ApplyWeb (CollegeNET)	Submission	fee waiver request	application_fee_waiver	textarea	免申请费须在申请内的 payment page 填 waiver request form;financial hardship 类须**在表内文本框直接打字**写一段 brief but well-reasoned explanation,可援引失业/低就业、FAFSA 的 EFC、本国经济状况等。🌟 须在申请截止前**至少 3 个工作日**提交,否则来不及走审批	条件必填(申请免费时)	https://gradschool.cornell.edu/admissions/application-steps/pay-fees/	official how-to-apply page	2026-08-15
UIUC (Graduate College)	Slate (Technolutions)	申请 portal (pre-login)	Application Management	platform_evidence	text	抓取到的 portal 页 title 为 Application Management(Slate 申请人门户的标准标题);HTML 资源域 choose-illinois-edu.cdn.technolutions.net 与 slate-technolutions-net.cdn.technolutions.net,technolutions 出现 12 次。与 Columbia SEAS 同平台不同实例	不适用	https://grad.illinois.edu/admissions/apply	live public form	2026-08-15
UIUC (Graduate College)	Slate (Technolutions)	Application form — Program	Primary Program / Secondary Program	course_preference_1	dropdown	🌟 申请联合学位须交**两份**独立的在线申请:一份以 Program A 为 Primary、另一份以 Program B 为 Primary。原因写明 Each application has program-specific application questions and upload requirements —— 即**题目与上传要求随项目变**,同一份申请无法覆盖两个项目	必填	https://grad.illinois.edu/admissions/instructions/completing-application	official how-to-apply page	2026-08-15
UIUC (Graduate College)	Slate (Technolutions)	Application form — Transcripts	upload your transcripts for each institution you have attended	transcript_upload	file	🌟 扫描规格是八校中最具体的:Please obtain an electronic version or scan a copy of the credentials **at the lowest resolution that results in a legible document (we recommend using under 200 dpi whenever possible)**;Scanning in gray scale or black and white may produce the best results;文件须存为 **PDF 或 Word 文档**。⚠️ 与其他学校「越清晰越好」的直觉相反——UIUC 明确要求**尽量低分辨率**	必填(逐所院校)	https://grad.illinois.edu/admissions/instructions/completing-application	official how-to-apply page	2026-08-15
UIUC (Graduate College)	Slate (Technolutions)	Application form — Transcripts	The uploaded document must include your name and the institution name	upload_content_identification	file	上传件本身须包含**申请人姓名与院校名称**(内容层面的标识要求,不是文件名要求)	必填(上传规格)	https://grad.illinois.edu/admissions/instructions/completing-application	official how-to-apply page	2026-08-15
UIUC (Graduate College)	Slate (Technolutions)	Application form — Transcripts	transcript legend or university key	transcript_legend_upload	file	🌟 每所院校都须另附成绩单的评分说明/学校钥匙(back page in most cases)。对照 Leeds 的 grading scale、曼大的 University Grading Scale——三校同一诉求三种叫法	必填(逐所院校)	https://grad.illinois.edu/admissions/instructions/completing-application	official how-to-apply page	2026-08-15
UIUC (Graduate College)	Slate (Technolutions)	Application form — Transcripts	diploma or certificate of degree	degree_certificate_upload	file	仅当学位已授予但成绩单上未载明学位信息时才需另传	条件必填(成绩单未载明学位时)	https://grad.illinois.edu/admissions/instructions/completing-application	official how-to-apply page	2026-08-15
UIUC (Graduate College)	Slate (Technolutions)	Application form — Transcripts	English translations	transcript_translation_upload	file	材料非英文时须另传英文翻译;公开页未指定翻译须由何方出具(比 UCL/Cornell 都松),未确认	条件必填(材料非英文时)	https://grad.illinois.edu/admissions/instructions/completing-application	official how-to-apply page	2026-08-15
UIUC (Graduate College)	Slate (Technolutions)	Application form — Transcripts	view document button	upload_legibility_self_check	radio	🌟 上传后系统提供 view document 按钮供申请人自查是否清晰可读,不清晰须重传;并提供多个上传按钮以便逐份追加	不适用(系统功能)	https://grad.illinois.edu/admissions/instructions/completing-application	official how-to-apply page	2026-08-15
UIUC (Graduate College)	Slate (Technolutions)	录取后	official credentials	official_transcript_post_admit	file	All credentials uploaded to the online application are considered **unofficial**;官方件只在**被录取后**才要,且须在**在 UIUC 就读的第一学期内**提交	条件必填(录取后第一学期内)	https://grad.illinois.edu/admissions/instructions/completing-application	official how-to-apply page	2026-08-15
UIUC (Graduate College)	Slate (Technolutions)	Application form — Statements	academic statement	academic_statement	textarea	全体申请人须交;🌟 字数上限**由所申项目自行设定,范围 500–1000 词**。即同一所学校内部不同项目上限不同——产品须按项目而非按学校存该上限	必填	https://grad.illinois.edu/admissions/instructions/completing-application	official how-to-apply page	2026-08-15
UIUC (Graduate College)	Slate (Technolutions)	Application form — Statements	short-answer personal statement essay questions	personal_statement	textarea	🌟 与其他七校完全不同的形态:不是一篇长文,而是**一组短答题**,**每题上限 250 词**。第 1-2 题全体必答,第 3-4 题选答(明示 your response is voluntary and not answering these questions will not affect your admissions decision)。⚠️ 一份为 Columbia 写的 250-1000 词长文**无法直接投**到这里	必填(第1-2题);选填(第3-4题)	https://grad.illinois.edu/admissions/instructions/completing-application	official how-to-apply page	2026-08-15
UIUC (Graduate College)	Slate (Technolutions)	Application form — Resume	Resume / Curriculum Vitae	cv_upload	file	Most graduate programs require a resume or curriculum vitae	条件必填(多数项目)	https://grad.illinois.edu/admissions/instructions/completing-application	official how-to-apply page	2026-08-15
UIUC (Graduate College)	Slate (Technolutions)	Application form — References	letters of reference	referee_details	repeatable-group	多数项目要 3 封,具体数量须问所申项目。推荐人应为 employers, supervisors, professors 或能评价申请人职业与学业目标潜力者;🌟 明文排除 no friends or relatives please	必填(多数项目 3 封)	https://grad.illinois.edu/admissions/instructions/completing-application	official how-to-apply page	2026-08-15
UIUC (Graduate College)	Slate (Technolutions)	Application form — References	(发信与提交的先后关系)	referee_invite_trigger	radio	🌟 八校中唯一把这层关系写清楚的:推荐人信息 The application will require this information **prior to allowing you to submit** your online application —— 不填推荐人信息就无法提交;但 you do not need to wait for your recommenders to submit their letters before you submit,官方还主动建议 You can and should submit your online application prior to your recommenders submitting their letters。推荐人经 online recommendation system 提交	必填(提交前必须填妥推荐人信息)	https://grad.illinois.edu/admissions/instructions/completing-application	official how-to-apply page	2026-08-15
UIUC (Graduate College)	Slate (Technolutions)	Application form — References	import these recommendations to this application	reference_import_previous	radio	🔴 极重要的红线相邻功能:若此前向其他项目/学期投过申请,**可把旧推荐信导入本次申请**。官方两条硬约束——(1) you must obtain **explicit permission from the letter writer** to use their letter for this application;(2) 若希望推荐人重写新信则**不要导入**,因为导入后**推荐人不会收到新的请求**。⚠️ AI 若代为勾选导入,等于在未取得推荐人明示同意的情况下复用其署名文件	选填(须取得推荐人明示许可)	https://grad.illinois.edu/admissions/instructions/completing-application	official how-to-apply page	2026-08-15
UIUC (Graduate College)	Slate (Technolutions)	Application form — References	waive your right to view these letters	ferpa_waiver_checkbox	checkbox	🌟 逐条推荐记录各问一次是否放弃查阅权(FERPA 1974)。放弃则该信保密。查阅权只对**被录取并实际入读**者生效。⚠️ 改主意的唯一办法:**把原推荐人记录 exclude 掉,再新增一条信息完全相同但 waiver 答案不同的记录**——这会重新走一次发信流程	选填(但改动代价高)	https://grad.illinois.edu/admissions/instructions/completing-application	official how-to-apply page	2026-08-15
UIUC (Graduate College)	Slate (Technolutions)	Application form — References	Add Recommender / exclude / Reinstate	reference_edit_controls	radio	登录回申请即可增删推荐人。🌟 **只有在推荐信尚未提交前**才能 exclude;被 exclude 的推荐人可在 References 页点其姓名后用灰色 Reinstate 按钮恢复。这是八校中对推荐人字段可编辑性描述最完整的一处	不适用(系统功能)	https://grad.illinois.edu/admissions/instructions/completing-application	official how-to-apply page	2026-08-15
UIUC (Graduate College)	Slate (Technolutions)	Application form — Test Scores	GRE / GMAT / TOEFL / IELTS / Duolingo	test_scores_self_reported	text	在 Test Scores 区自行填报已考的相关成绩(GRE、GMAT 及英语类 TOEFL / IELTS / Duolingo)	条件必填(按项目)	https://grad.illinois.edu/admissions/instructions/completing-application	official how-to-apply page	2026-08-15
UIUC (Graduate College)	Slate (Technolutions)	Application form — Citizenship	Permanent Resident Card (Green Card)	us_status_document_upload	file	美国合法永久居民须直接在在线申请中上传绿卡复印件;asylee / refugee / parolee 身份者须上传相应身份文件。⚠️ 美国特有的身份类上传件,英澳无对应	条件必填(美国 LPR / 庇护 / 难民 / 假释入境者)	https://grad.illinois.edu/admissions/instructions/completing-application	official how-to-apply page	2026-08-15
UIUC (Graduate College)	Slate (Technolutions)	Submission	application fee	application_fee_payment	radio	🔴 缴费顺序与其他校相反:**先提交申请,再付费**——Once you have submitted your application, you will be required to pay your application fee by credit card。且 The fee must be paid **prior to your program's deadline, or your application will be unsubmitted** —— 逾期未付会被**退回未提交状态**。金额 $90(国内与国际同价,2026 春季起;2025 秋季国内价为 $70),不可退,未付费前不进入评审。对照:Cornell/曼大都是**付费才能提交**	必填	https://grad.illinois.edu/admissions/instructions/completing-application	official how-to-apply page	2026-08-15
UIUC (Graduate College)	Slate (Technolutions)	Submission	application fee waiver	application_fee_waiver	radio	仅**国内**申请人可免:UIUC 在职员工(限 Civil Service / Academic Professionals / Faculty,不含 Academic Hourly 与学生雇员)、I-Promise Scholars、SROP 参与者、McNair Scholars、美国现役或退役军人、allied agencies 关联者。🌟 后几类须在该页**上传证明文件,且必须在提交申请之前传好**。国际申请人**不可免**,除非来自有获批免费条款的交换协议	条件必填(符合免费资格时)	https://grad.illinois.edu/admissions/instructions/completing-application	official how-to-apply page	2026-08-15
Columbia SEAS	Slate (Technolutions)	Application form — Publications	provide a professor or advisor's email who can confirm your involvement	publication_verifier_email	text	⚠️ 本申请里**第二个第三方邮箱字段**(第一个是推荐人邮箱)。上传 publication 时须同时描述本人贡献并填一位可证实其参与的教授/导师邮箱。是否触发系统向该邮箱发信 **未确认**(登录墙后),但性质上与推荐人邮箱同属红线邻域,应一并列入 AI 不得代填的第三方联系人字段	条件必填(提交 publication 时)	https://www.engineering.columbia.edu/admissions-aid/graduate-admissions/how-apply/application-requirements	official how-to-apply page	2026-08-15
